Airline_Name,year,month,Word,Frequency,Polarity
Alaska Airlines Inc.,2014,5,belt,2.0,0.0
Alaska Airlines Inc.,2014,5,arrival,2.0,0.0
Alaska Airlines Inc.,2014,5,also,2.0,0.0
Alaska Airlines Inc.,2014,5,alaskan,2.0,0.0
Alaska Airlines Inc.,2014,5,recommend service,1.0,0.0
Alaska Airlines Inc.,2014,5,return first,1.0,0.25
Alaska Airlines Inc.,2014,5,return depart,1.0,0.0
Alaska Airlines Inc.,2014,5,repeat drink,1.0,0.0
Alaska Airlines Inc.,2014,5,repeat,1.0,0.0
Alaska Airlines Inc.,2014,5,regard trip,1.0,0.0
Alaska Airlines Inc.,2014,5,regard,1.0,0.0
Alaska Airlines Inc.,2014,5,recommend,1.0,0.0
Alaska Airlines Inc.,2014,5,medical,1.0,0.0
Alaska Airlines Inc.,2014,5,reach doctor,1.0,0.0
Alaska Airlines Inc.,2014,5,reach,1.0,0.0
Alaska Airlines Inc.,2014,5,quite good,1.0,0.7
Alaska Airlines Inc.,2014,5,quite,1.0,0.0
Alaska Airlines Inc.,2014,5,provide south,1.0,0.0
Alaska Airlines Inc.,2014,5,provide,1.0,0.0
Alaska Airlines Inc.,2014,5,portland zoo,1.0,0.0
Alaska Airlines Inc.,2014,5,make,1.0,0.0
Alaska Airlines Inc.,2014,5,plenty legroom,1.0,0.0
Alaska Airlines Inc.,2014,5,plenty,1.0,0.0
Alaska Airlines Inc.,2014,5,pleasant,1.0,0.733333333333
Alaska Airlines Inc.,2014,5,make enroute,1.0,0.0
Alaska Airlines Inc.,2014,5,passenger give,1.0,0.0
Alaska Airlines Inc.,2014,5,portland return,1.0,0.0
Alaska Airlines Inc.,2014,4,crew,7.0,0.0
Alaska Airlines Inc.,2014,4,first,5.0,0.25
Alaska Airlines Inc.,2014,4,time,4.0,0.0
Alaska Airlines Inc.,2014,4,no,4.0,0.0
Alaska Airlines Inc.,2014,4,never,4.0,0.0
Alaska Airlines Inc.,2014,4,good,4.0,0.7
Alaska Airlines Inc.,2014,4,passengers,4.0,0.0
Alaska Airlines Inc.,2014,4,board,4.0,0.0
Alaska Airlines Inc.,2014,4,cabin,3.0,0.0
Alaska Airlines Inc.,2014,4,plane,3.0,0.0
Alaska Airlines Inc.,2014,4,one,3.0,0.0
Alaska Airlines Inc.,2014,4,return,3.0,0.0
Alaska Airlines Inc.,2014,4,airlines,3.0,0.0
Alaska Airlines Inc.,2014,4,fine,3.0,0.416666666667
Alaska Airlines Inc.,2014,4,service,3.0,0.0
Alaska Airlines Inc.,2014,4,food,3.0,0.0
Alaska Airlines Inc.,2014,4,seat,2.0,0.0
Alaska Airlines Inc.,2014,4,portland,2.0,0.0
Alaska Airlines Inc.,2014,4,would,2.0,0.0
Alaska Airlines Inc.,2014,4,weather,2.0,0.0
Alaska Airlines Inc.,2014,4,safety,2.0,0.0
Alaska Airlines Inc.,2014,4,seat pitch,2.0,0.0
Alaska Airlines Inc.,2014,4,two,2.0,0.0
Alaska Airlines Inc.,2014,4,serve,2.0,0.0
Alaska Airlines Inc.,2014,4,pitch,2.0,0.0
Alaska Airlines Inc.,2014,4,spring,2.0,0.0
Alaska Airlines Inc.,2014,4,stewardesses,2.0,0.0
Alaska Airlines Inc.,2014,4,stewards,2.0,0.0
Alaska Airlines Inc.,2014,4,use,2.0,0.0
Alaska Airlines Inc.,2014,4,though,2.0,0.0
Alaska Airlines Inc.,2014,4,airline,2.0,0.0
Alaska Airlines Inc.,2014,4,nut,2.0,0.0
Alaska Airlines Inc.,2014,4,palm spring,2.0,0.0
Alaska Airlines Inc.,2014,4,palm,2.0,0.0
Alaska Airlines Inc.,2014,4,aisle,2.0,0.0
Alaska Airlines Inc.,2014,4,bad,2.0,-0.7
Alaska Airlines Inc.,2014,4,buy,2.0,0.0
Alaska Airlines Inc.,2014,4,buy board,2.0,0.0
Alaska Airlines Inc.,2014,4,cabin crew,2.0,0.0
Alaska Airlines Inc.,2014,4,class,2.0,0.0
Alaska Airlines Inc.,2014,4,due,2.0,-0.125
Alaska Airlines Inc.,2014,4,expect,2.0,0.0
Alaska Airlines Inc.,2014,4,feel,2.0,0.0
Alaska Airlines Inc.,2014,4,first class,2.0,0.25
Alaska Airlines Inc.,2014,4,gate,2.0,0.0
Alaska Airlines Inc.,2014,4,go,2.0,0.0
Alaska Airlines Inc.,2014,4,great,2.0,0.8
Alaska Airlines Inc.,2014,4,minutes,2.0,0.0
Alaska Airlines Inc.,2014,4,onboard,2.0,0.0
Alaska Airlines Inc.,2014,4,young,2.0,0.1
Alaska Airlines Inc.,2014,3,not,3.0,0.0
Alaska Airlines Inc.,2014,3,non,3.0,0.0
Alaska Airlines Inc.,2014,3,rental cars,2.0,0.0
Alaska Airlines Inc.,2014,3,cars,2.0,0.0
Alaska Airlines Inc.,2014,3,days,2.0,0.0
Alaska Airlines Inc.,2014,3,earlier,2.0,0.0
Alaska Airlines Inc.,2014,3,hours,2.0,0.0
Alaska Airlines Inc.,2014,3,rental,2.0,0.0
Alaska Airlines Inc.,2014,3,point,2.0,0.0
Alaska Airlines Inc.,2014,3,cancellable,2.0,0.0
Alaska Airlines Inc.,2014,3,non cancellable,2.0,0.0
Alaska Airlines Inc.,2014,3,maui,2.0,0.0
Alaska Airlines Inc.,2014,3,not back,1.0,0.0
Alaska Airlines Inc.,2014,3,nice especially,1.0,0.3
Alaska Airlines Inc.,2014,3,non existent,1.0,0.0
Alaska Airlines Inc.,2014,3,not mention,1.0,0.0
Alaska Airlines Inc.,2014,3,not ever,1.0,0.0
Alaska Airlines Inc.,2014,3,obtain,1.0,0.0
Alaska Airlines Inc.,2014,3,oahu,1.0,0.0
Alaska Airlines Inc.,2014,3,oahu days,1.0,0.0
Alaska Airlines Inc.,2014,3,minute announcement,1.0,0.0
Alaska Airlines Inc.,2014,3,obtain confirmation,1.0,0.0
Alaska Airlines Inc.,2014,3,onto,1.0,0.0
Alaska Airlines Inc.,2014,3,onto due,1.0,-0.125
Alaska Airlines Inc.,2014,3,original,1.0,0.375
Alaska Airlines Inc.,2014,3,pax,1.0,0.0
Alaska Airlines Inc.,2014,3,pax front,1.0,0.0
Alaska Airlines Inc.,2014,3,nice,1.0,0.6
Alaska Airlines Inc.,2014,3,aircraft,1.0,0.0
Alaska Airlines Inc.,2014,3,minute,1.0,0.0
Alaska Airlines Inc.,2014,3,knees,1.0,0.0
Alaska Airlines Inc.,2014,3,inter,1.0,0.0
Alaska Airlines Inc.,2014,3,inter island,1.0,0.0
Alaska Airlines Inc.,2014,3,island,1.0,0.0
Alaska Airlines Inc.,2014,3,island non,1.0,0.0
Alaska Airlines Inc.,2014,3,itineraries,1.0,0.0
Alaska Airlines Inc.,2014,3,itineraries airlines,1.0,0.0
Alaska Airlines Inc.,2014,3,june,1.0,0.0
Alaska Airlines Inc.,2014,3,june excite,1.0,0.0
Alaska Airlines Inc.,2014,3,knees seat,1.0,0.0
Alaska Airlines Inc.,2014,3,mention fa,1.0,0.0
Alaska Airlines Inc.,2014,3,later,1.0,0.0
Alaska Airlines Inc.,2014,3,later give,1.0,0.0
Alaska Airlines Inc.,2014,3,legroom,1.0,0.0
Alaska Airlines Inc.,2014,3,legroom frighten,1.0,0.0
Alaska Airlines Inc.,2014,3,make,1.0,0.0
Alaska Airlines Inc.,2014,3,make non,1.0,0.0
Alaska Airlines Inc.,2014,3,maui catch,1.0,0.0
Alaska Airlines Inc.,2014,3,maui come,1.0,0.0
Alaska Airlines Inc.,2014,3,mention,1.0,0.0
Alaska Airlines Inc.,2014,2,maintenance,4.0,0.0
Alaska Airlines Inc.,2014,2,hold,3.0,0.0
Alaska Airlines Inc.,2014,2,due,3.0,-0.125
Alaska Airlines Inc.,2014,2,would,2.0,0.0
Alaska Airlines Inc.,2014,2,class,2.0,0.0
Alaska Airlines Inc.,2014,2,see,2.0,0.0
Alaska Airlines Inc.,2014,2,upgrade,2.0,0.0
Alaska Airlines Inc.,2014,2,malfunction,2.0,0.0
Alaska Airlines Inc.,2014,2,first,2.0,0.25
Alaska Airlines Inc.,2014,2,gate hold,2.0,0.0
Alaska Airlines Inc.,2014,2,first class,2.0,0.25
Alaska Airlines Inc.,2014,2,gate,2.0,0.0
Alaska Airlines Inc.,2014,2,worth although,1.0,0.3
Alaska Airlines Inc.,2014,2,service competent,1.0,0.5
Alaska Airlines Inc.,2014,2,minutes,1.0,0.0
Alaska Airlines Inc.,2014,2,minutes due,1.0,-0.125
Alaska Airlines Inc.,2014,2,monthly,1.0,0.0
Alaska Airlines Inc.,2014,2,monthly frequency,1.0,0.0
Alaska Airlines Inc.,2014,2,noise,1.0,0.0
Alaska Airlines Inc.,2014,2,time,1.0,0.0
Alaska Airlines Inc.,2014,2,worth,1.0,0.3
Alaska Airlines Inc.,2014,2,time see,1.0,0.0
Alaska Airlines Inc.,2014,2,upgrade upgrade,1.0,0.0
Alaska Airlines Inc.,2014,2,malfunction pilot,1.0,0.0
Alaska Airlines Inc.,2014,2,wasn,1.0,0.0
Alaska Airlines Inc.,2014,2,wasn would,1.0,0.0
Alaska Airlines Inc.,2014,2,wine,1.0,0.0
Alaska Airlines Inc.,2014,2,wine good,1.0,0.7
Alaska Airlines Inc.,2014,2,upgrade worth,1.0,0.3
Alaska Airlines Inc.,2014,2,almost,1.0,0.0
Alaska Airlines Inc.,2014,2,malfunction loud,1.0,0.1
Alaska Airlines Inc.,2014,2,make communication,1.0,0.0
Alaska Airlines Inc.,2014,2,hold delay,1.0,0.0
Alaska Airlines Inc.,2014,2,hold maintenance,1.0,0.0
Alaska Airlines Inc.,2014,2,hold minutes,1.0,0.0
Alaska Airlines Inc.,2014,2,impact,1.0,0.0
Alaska Airlines Inc.,2014,2,impact due,1.0,-0.125
Alaska Airlines Inc.,2014,2,inaudible,1.0,0.0
Alaska Airlines Inc.,2014,2,inaudible give,1.0,0.0
Alaska Airlines Inc.,2014,2,increase,1.0,0.0
Alaska Airlines Inc.,2014,2,increase amount,1.0,0.0
Alaska Airlines Inc.,2014,2,leg,1.0,0.0
Alaska Airlines Inc.,2014,2,leg room,1.0,0.0
Alaska Airlines Inc.,2014,2,loud,1.0,0.1
Alaska Airlines Inc.,2014,2,loud audio,1.0,0.1
Alaska Airlines Inc.,2014,2,maintenance events,1.0,0.0
Alaska Airlines Inc.,2014,2,maintenance gate,1.0,0.0
Alaska Airlines Inc.,2014,2,maintenance hold,1.0,0.0
Alaska Airlines Inc.,2014,2,make,1.0,0.0
Alaska Airlines Inc.,2014,2,maintenance program,1.0,0.0
Alaska Airlines Inc.,2014,1,airline,1.0,0.0
Alaska Airlines Inc.,2014,1,minor,1.0,-0.05
Alaska Airlines Inc.,2014,1,trip,1.0,0.0
Alaska Airlines Inc.,2014,1,tip back,1.0,0.0
Alaska Airlines Inc.,2014,1,tip,1.0,0.0
Alaska Airlines Inc.,2014,1,seat hardly,1.0,-0.291666666667
Alaska Airlines Inc.,2014,1,seat,1.0,0.0
Alaska Airlines Inc.,2014,1,personnel friendly,1.0,0.375
Alaska Airlines Inc.,2014,1,personnel,1.0,0.0
Alaska Airlines Inc.,2014,1,nice trip,1.0,0.6
Alaska Airlines Inc.,2014,1,nice,1.0,0.6
Alaska Airlines Inc.,2014,1,minor complaint,1.0,-0.175
Alaska Airlines Inc.,2014,1,kodiak nice,1.0,0.6
Alaska Airlines Inc.,2014,1,airline personnel,1.0,0.0
Alaska Airlines Inc.,2014,1,kodiak,1.0,0.0
Alaska Airlines Inc.,2014,1,hardly tip,1.0,-0.291666666667
Alaska Airlines Inc.,2014,1,hardly,1.0,-0.291666666667
Alaska Airlines Inc.,2014,1,friendly efficient,1.0,0.375
Alaska Airlines Inc.,2014,1,friendly,1.0,0.375
Alaska Airlines Inc.,2014,1,efficient minor,1.0,-0.05
Alaska Airlines Inc.,2014,1,efficient,1.0,0.0
Alaska Airlines Inc.,2014,1,complaint seat,1.0,-0.3
Alaska Airlines Inc.,2014,1,complaint,1.0,-0.3
Alaska Airlines Inc.,2014,1,back,1.0,0.0
Alaska Airlines Inc.,2014,1,trip airline,1.0,0.0
Alaska Airlines Inc.,2014,12,service,8.0,0.0
Alaska Airlines Inc.,2014,12,meal,6.0,0.0
Alaska Airlines Inc.,2014,12,refundable,5.0,0.0
Alaska Airlines Inc.,2014,12,first,5.0,0.25
Alaska Airlines Inc.,2014,12,class,4.0,0.0
Alaska Airlines Inc.,2014,12,not,4.0,0.0
Alaska Airlines Inc.,2014,12,go,4.0,0.0
Alaska Airlines Inc.,2014,12,first class,4.0,0.25
Alaska Airlines Inc.,2014,12,time,4.0,0.0
Alaska Airlines Inc.,2014,12,arrive,4.0,0.0
Alaska Airlines Inc.,2014,12,minutes,3.0,0.0
Alaska Airlines Inc.,2014,12,friendly,3.0,0.375
Alaska Airlines Inc.,2014,12,airlines,3.0,0.0
Alaska Airlines Inc.,2014,12,one,3.0,0.0
Alaska Airlines Inc.,2014,12,late,3.0,-0.3
Alaska Airlines Inc.,2014,12,hour,3.0,0.0
Alaska Airlines Inc.,2014,12,gate,3.0,0.0
Alaska Airlines Inc.,2014,12,no,3.0,0.0
Alaska Airlines Inc.,2014,12,luggage,3.0,0.0
Alaska Airlines Inc.,2014,12,leave,3.0,0.0
Alaska Airlines Inc.,2014,12,seat,3.0,0.0
Alaska Airlines Inc.,2014,12,serve,3.0,0.0
Alaska Airlines Inc.,2014,12,check,3.0,0.0
Alaska Airlines Inc.,2014,12,charge,3.0,0.0
Alaska Airlines Inc.,2014,12,quickly,2.0,0.333333333333
Alaska Airlines Inc.,2014,12,san,2.0,0.0
Alaska Airlines Inc.,2014,12,san diego,2.0,0.0
Alaska Airlines Inc.,2014,12,since,2.0,0.0
Alaska Airlines Inc.,2014,12,snack,2.0,0.0
Alaska Airlines Inc.,2014,12,standard,2.0,0.0
Alaska Airlines Inc.,2014,12,wait,2.0,0.0
Alaska Airlines Inc.,2014,12,offer,2.0,0.0
Alaska Airlines Inc.,2014,12,nothing,2.0,0.0
Alaska Airlines Inc.,2014,12,agent,2.0,0.0
Alaska Airlines Inc.,2014,12,non refundable,2.0,0.0
Alaska Airlines Inc.,2014,12,non,2.0,0.0
Alaska Airlines Inc.,2014,12,movies,2.0,0.0
Alaska Airlines Inc.,2014,12,flt,2.0,0.0
Alaska Airlines Inc.,2014,12,fare,2.0,0.0
Alaska Airlines Inc.,2014,12,fa,2.0,0.0
Alaska Airlines Inc.,2014,12,drink,2.0,0.0
Alaska Airlines Inc.,2014,12,domestic,2.0,0.0
Alaska Airlines Inc.,2014,12,disappear,2.0,0.0
Alaska Airlines Inc.,2014,12,diego,2.0,0.0
Alaska Airlines Inc.,2014,12,customer,2.0,0.0
Alaska Airlines Inc.,2014,12,cost,2.0,0.0
Alaska Airlines Inc.,2014,12,club,2.0,0.0
Alaska Airlines Inc.,2014,12,board,2.0,0.0
Alaska Airlines Inc.,2014,12,bag,2.0,0.0
Alaska Airlines Inc.,2014,12,well,2.0,0.0
Alaska Airlines Inc.,2014,11,aboard,2.0,0.0
Alaska Airlines Inc.,2014,11,nut,2.0,0.0
Alaska Airlines Inc.,2014,11,sister,1.0,0.0
Alaska Airlines Inc.,2014,11,rout night,1.0,0.0
Alaska Airlines Inc.,2014,11,safety,1.0,0.0
Alaska Airlines Inc.,2014,11,safety procedure,1.0,0.0
Alaska Airlines Inc.,2014,11,seat,1.0,0.0
Alaska Airlines Inc.,2014,11,seat fairly,1.0,0.7
Alaska Airlines Inc.,2014,11,serve,1.0,0.0
Alaska Airlines Inc.,2014,11,serve two,1.0,0.0
Alaska Airlines Inc.,2014,11,severe,1.0,0.0
Alaska Airlines Inc.,2014,11,severe nut,1.0,0.0
Alaska Airlines Inc.,2014,11,sister severe,1.0,0.0
Alaska Airlines Inc.,2014,11,regional rout,1.0,0.0
Alaska Airlines Inc.,2014,11,standard,1.0,0.0
Alaska Airlines Inc.,2014,11,standard airline,1.0,0.0
Alaska Airlines Inc.,2014,11,sure,1.0,0.5
Alaska Airlines Inc.,2014,11,sure no,1.0,0.5
Alaska Airlines Inc.,2014,11,taxiway,1.0,0.0
Alaska Airlines Inc.,2014,11,taxiway aboard,1.0,0.0
Alaska Airlines Inc.,2014,11,time,1.0,0.0
Alaska Airlines Inc.,2014,11,time board,1.0,0.0
Alaska Airlines Inc.,2014,11,traffic,1.0,0.0
Alaska Airlines Inc.,2014,11,traffic taxiway,1.0,0.0
Alaska Airlines Inc.,2014,11,rout,1.0,0.0
Alaska Airlines Inc.,2014,11,regional,1.0,0.0
Alaska Airlines Inc.,2014,11,comfy attendants,1.0,0.0
Alaska Airlines Inc.,2014,11,procedure serve,1.0,0.0
Alaska Airlines Inc.,2014,11,contain,1.0,0.0
Alaska Airlines Inc.,2014,11,contain items,1.0,0.0
Alaska Airlines Inc.,2014,11,late traffic,1.0,-0.3
Alaska Airlines Inc.,2014,11,less hour,1.0,-0.166666666667
Alaska Airlines Inc.,2014,11,make,1.0,0.0
Alaska Airlines Inc.,2014,11,make sure,1.0,0.5
Alaska Airlines Inc.,2014,11,night,1.0,0.0
Alaska Airlines Inc.,2014,11,night originally,1.0,0.375
Alaska Airlines Inc.,2014,11,no,1.0,0.0
Alaska Airlines Inc.,2014,11,no nut,1.0,0.0
Alaska Airlines Inc.,2014,11,not,1.0,0.0
Alaska Airlines Inc.,2014,11,not bad,1.0,0.35
Alaska Airlines Inc.,2014,11,nut allergy,1.0,0.0
Alaska Airlines Inc.,2014,11,nut contain,1.0,0.0
Alaska Airlines Inc.,2014,11,one,1.0,0.0
Alaska Airlines Inc.,2014,11,one horizon,1.0,0.0
Alaska Airlines Inc.,2014,11,originally,1.0,0.375
Alaska Airlines Inc.,2014,11,originally ish,1.0,0.375
Alaska Airlines Inc.,2014,11,plane,1.0,0.0
Alaska Airlines Inc.,2014,11,plane standard,1.0,0.0
Alaska Airlines Inc.,2014,11,procedure,1.0,0.0
Alaska Airlines Inc.,2014,11,two,1.0,0.0
Alaska Airlines Inc.,2014,10,no,5.0,0.0
Alaska Airlines Inc.,2014,10,first,5.0,0.25
Alaska Airlines Inc.,2014,10,seat,4.0,0.0
Alaska Airlines Inc.,2014,10,would,3.0,0.0
Alaska Airlines Inc.,2014,10,ticket,3.0,0.0
Alaska Airlines Inc.,2014,10,th,3.0,0.0
Alaska Airlines Inc.,2014,10,good,3.0,0.7
Alaska Airlines Inc.,2014,10,food,3.0,0.0
Alaska Airlines Inc.,2014,10,minutes,3.0,0.0
Alaska Airlines Inc.,2014,10,cabo,3.0,0.0
Alaska Airlines Inc.,2014,10,service,2.0,0.0
Alaska Airlines Inc.,2014,10,san diego,2.0,0.0
Alaska Airlines Inc.,2014,10,san,2.0,0.0
Alaska Airlines Inc.,2014,10,spouse,2.0,0.0
Alaska Airlines Inc.,2014,10,return,2.0,0.0
Alaska Airlines Inc.,2014,10,take,2.0,0.0
Alaska Airlines Inc.,2014,10,pleasant,2.0,0.733333333333
Alaska Airlines Inc.,2014,10,time,2.0,0.0
Alaska Airlines Inc.,2014,10,airline,2.0,0.0
Alaska Airlines Inc.,2014,10,miles,2.0,0.0
Alaska Airlines Inc.,2014,10,luck,2.0,0.0
Alaska Airlines Inc.,2014,10,look,2.0,0.0
Alaska Airlines Inc.,2014,10,leg,2.0,0.0
Alaska Airlines Inc.,2014,10,go,2.0,0.0
Alaska Airlines Inc.,2014,10,experience,2.0,0.0
Alaska Airlines Inc.,2014,10,earn,2.0,0.0
Alaska Airlines Inc.,2014,10,diego,2.0,0.0
Alaska Airlines Inc.,2014,10,didn,2.0,0.0
Alaska Airlines Inc.,2014,10,delta,2.0,0.0
Alaska Airlines Inc.,2014,10,comfortable,2.0,0.4
Alaska Airlines Inc.,2014,10,beverage,2.0,0.0
Alaska Airlines Inc.,2014,10,problem wise,1.0,0.7
Alaska Airlines Inc.,2014,10,quick,1.0,0.333333333333
Alaska Airlines Inc.,2014,10,purchase spouse,1.0,0.0
Alaska Airlines Inc.,2014,10,purchase,1.0,0.0
Alaska Airlines Inc.,2014,10,ahead,1.0,0.0
Alaska Airlines Inc.,2014,10,problem,1.0,0.0
Alaska Airlines Inc.,2014,10,price higher,1.0,0.25
Alaska Airlines Inc.,2014,10,plan,1.0,0.0
Alaska Airlines Inc.,2014,10,pitch,1.0,0.0
Alaska Airlines Inc.,2014,10,piece luggage,1.0,0.0
Alaska Airlines Inc.,2014,10,piece,1.0,0.0
Alaska Airlines Inc.,2014,10,partnerships not,1.0,0.0
Alaska Airlines Inc.,2014,10,partnerships,1.0,0.0
Alaska Airlines Inc.,2014,10,part,1.0,0.0
Alaska Airlines Inc.,2014,10,overpay slightly,1.0,-0.166666666667
Alaska Airlines Inc.,2014,10,overpay,1.0,0.0
Alaska Airlines Inc.,2014,10,overall bad,1.0,-0.35
Alaska Airlines Inc.,2014,10,overall,1.0,0.0
Alaska Airlines Inc.,2014,10,part delta,1.0,0.0
Alaska Airlines Inc.,2014,9,late,5.0,-0.3
Alaska Airlines Inc.,2014,9,service,4.0,0.0
Alaska Airlines Inc.,2014,9,would,3.0,0.0
Alaska Airlines Inc.,2014,9,next,3.0,0.0
Alaska Airlines Inc.,2014,9,issue,3.0,0.0
Alaska Airlines Inc.,2014,9,use,2.0,0.0
Alaska Airlines Inc.,2014,9,turn,2.0,0.0
Alaska Airlines Inc.,2014,9,seat,2.0,0.0
Alaska Airlines Inc.,2014,9,return,2.0,0.0
Alaska Airlines Inc.,2014,9,plane,2.0,0.0
Alaska Airlines Inc.,2014,9,airlines,2.0,0.0
Alaska Airlines Inc.,2014,9,not,2.0,0.0
Alaska Airlines Inc.,2014,9,non,2.0,0.0
Alaska Airlines Inc.,2014,9,no,2.0,0.0
Alaska Airlines Inc.,2014,9,new,2.0,0.136363636364
Alaska Airlines Inc.,2014,9,late arrival,2.0,-0.3
Alaska Airlines Inc.,2014,9,advise,2.0,0.0
Alaska Airlines Inc.,2014,9,hour,2.0,0.0
Alaska Airlines Inc.,2014,9,crew,2.0,0.0
Alaska Airlines Inc.,2014,9,even,2.0,0.0
Alaska Airlines Inc.,2014,9,cancel,2.0,0.0
Alaska Airlines Inc.,2014,9,brake,2.0,0.0
Alaska Airlines Inc.,2014,9,book,2.0,0.0
Alaska Airlines Inc.,2014,9,bite,2.0,0.0
Alaska Airlines Inc.,2014,9,alert,2.0,0.0
Alaska Airlines Inc.,2014,9,arrival,2.0,0.0
Alaska Airlines Inc.,2014,9,customer,2.0,0.0
Alaska Airlines Inc.,2014,9,customer service,2.0,0.0
Alaska Airlines Inc.,2014,9,day,2.0,0.0
Alaska Airlines Inc.,2014,9,due,2.0,-0.125
Alaska Airlines Inc.,2014,9,usual,1.0,-0.25
Alaska Airlines Inc.,2014,9,quickly folks,1.0,0.333333333333
Alaska Airlines Inc.,2014,9,time,1.0,0.0
Alaska Airlines Inc.,2014,9,usual service,1.0,-0.25
Alaska Airlines Inc.,2014,9,result,1.0,0.0
Alaska Airlines Inc.,2014,9,rest issue,1.0,0.0
Alaska Airlines Inc.,2014,9,rest,1.0,0.0
Alaska Airlines Inc.,2014,9,plane completely,1.0,0.1
Alaska Airlines Inc.,2014,9,put non,1.0,0.0
Alaska Airlines Inc.,2014,9,put,1.0,0.0
Alaska Airlines Inc.,2014,9,plane put,1.0,0.0
Alaska Airlines Inc.,2014,9,plan clean,1.0,0.366666666667
Alaska Airlines Inc.,2014,9,plan,1.0,0.0
Alaska Airlines Inc.,2014,9,pilot apparently,1.0,0.05
Alaska Airlines Inc.,2014,9,pilot,1.0,0.0
Alaska Airlines Inc.,2014,9,outstanding plan,1.0,0.5
Alaska Airlines Inc.,2014,9,outstanding,1.0,0.5
Alaska Airlines Inc.,2014,9,notify,1.0,0.0
Alaska Airlines Inc.,2014,9,not show,1.0,0.0
Alaska Airlines Inc.,2014,9,notify cancellation,1.0,0.0
Alaska Airlines Inc.,2014,8,hours,15.0,0.0
Alaska Airlines Inc.,2014,8,time,12.0,0.0
Alaska Airlines Inc.,2014,8,plane,10.0,0.0
Alaska Airlines Inc.,2014,8,take,10.0,0.0
Alaska Airlines Inc.,2014,8,not,9.0,0.0
Alaska Airlines Inc.,2014,8,first,9.0,0.25
Alaska Airlines Inc.,2014,8,seat,9.0,0.0
Alaska Airlines Inc.,2014,8,would,8.0,0.0
Alaska Airlines Inc.,2014,8,crew,8.0,0.0
Alaska Airlines Inc.,2014,8,delay,8.0,0.0
Alaska Airlines Inc.,2014,8,airlines,8.0,0.0
Alaska Airlines Inc.,2014,8,tell,8.0,0.0
Alaska Airlines Inc.,2014,8,hour,7.0,0.0
Alaska Airlines Inc.,2014,8,back,7.0,0.0
Alaska Airlines Inc.,2014,8,no,6.0,0.0
Alaska Airlines Inc.,2014,8,another,6.0,0.0
Alaska Airlines Inc.,2014,8,wait,6.0,0.0
Alaska Airlines Inc.,2014,8,pm,5.0,0.0
Alaska Airlines Inc.,2014,8,connection,5.0,0.0
Alaska Airlines Inc.,2014,8,late,5.0,-0.3
Alaska Airlines Inc.,2014,8,first class,5.0,0.25
Alaska Airlines Inc.,2014,8,class,5.0,0.0
Alaska Airlines Inc.,2014,8,could,5.0,0.0
Alaska Airlines Inc.,2014,8,pay,4.0,0.0
Alaska Airlines Inc.,2014,8,put,4.0,0.0
Alaska Airlines Inc.,2014,8,long beach,4.0,-0.05
Alaska Airlines Inc.,2014,8,much,4.0,0.2
Alaska Airlines Inc.,2014,8,maui,4.0,0.0
Alaska Airlines Inc.,2014,8,service,4.0,0.0
Alaska Airlines Inc.,2014,8,air,4.0,0.0
Alaska Airlines Inc.,2014,8,long,4.0,-0.05
Alaska Airlines Inc.,2014,8,keep,4.0,0.0
Alaska Airlines Inc.,2014,8,inform,4.0,0.0
Alaska Airlines Inc.,2014,8,aircraft,4.0,0.0
Alaska Airlines Inc.,2014,8,helpful,4.0,0.0
Alaska Airlines Inc.,2014,8,freezer,4.0,0.0
Alaska Airlines Inc.,2014,8,fish,4.0,0.0
Alaska Airlines Inc.,2014,8,ask,4.0,0.0
Alaska Airlines Inc.,2014,8,beach,4.0,0.0
Alaska Airlines Inc.,2014,8,space,3.0,0.0
Alaska Airlines Inc.,2014,8,around,3.0,0.0
Alaska Airlines Inc.,2014,8,trip,3.0,0.0
Alaska Airlines Inc.,2014,8,cancel,3.0,0.0
Alaska Airlines Inc.,2014,8,fine,3.0,0.416666666667
Alaska Airlines Inc.,2014,8,connect,3.0,0.0
Alaska Airlines Inc.,2014,8,find,3.0,0.0
Alaska Airlines Inc.,2014,8,make,3.0,0.0
Alaska Airlines Inc.,2014,8,home,3.0,0.0
Alaska Airlines Inc.,2014,8,minutes,3.0,0.0
Alaska Airlines Inc.,2014,8,hours late,3.0,-0.3
Alaska Airlines Inc.,2013,7,time,6.0,0.0
Alaska Airlines Inc.,2013,7,great,5.0,0.8
Alaska Airlines Inc.,2013,7,would,4.0,0.0
Alaska Airlines Inc.,2013,7,bag,4.0,0.0
Alaska Airlines Inc.,2013,7,service,4.0,0.0
Alaska Airlines Inc.,2013,7,first,3.0,0.25
Alaska Airlines Inc.,2013,7,give,3.0,0.0
Alaska Airlines Inc.,2013,7,first class,3.0,0.25
Alaska Airlines Inc.,2013,7,everything,3.0,0.0
Alaska Airlines Inc.,2013,7,even,3.0,0.0
Alaska Airlines Inc.,2013,7,drink,3.0,0.0
Alaska Airlines Inc.,2013,7,class,3.0,0.0
Alaska Airlines Inc.,2013,7,airlines,2.0,0.0
Alaska Airlines Inc.,2013,7,staff,2.0,0.0
Alaska Airlines Inc.,2013,7,uk,2.0,0.0
Alaska Airlines Inc.,2013,7,service great,2.0,0.8
Alaska Airlines Inc.,2013,7,within,2.0,0.0
Alaska Airlines Inc.,2013,7,serve,2.0,0.0
